epoch,train_loss,val_loss,val_minADE,val_minFDE,lr
1,6.892232019677121,2.6204198257446287,5.212815234375,12.528268017578124,0.0002806212545075032
2,2.4022771950460906,2.165363372802734,4.3134428466796875,10.998573022460938,0.0007612409008601602
3,2.135022064050039,2.432806623840332,4.722003662109375,11.4826755859375,0.0009999999381871505
4,2.0951522461369505,1.9739927284240724,3.9502287841796875,10.08306875,0.0009965902678170067
5,1.9849682297462072,2.024834046173096,4.0795038696289065,10.219504809570312,0.000986465093013809
6,1.8962864911454356,1.9798632312774658,3.975431945800781,10.116140673828125,0.0009697613393971968
7,1.8606779789313292,1.8254631408691406,3.6635717651367186,9.504028637695313,0.0009467048965798149
8,1.8242034066436636,1.8110788469314576,3.644995471191406,9.51265,0.0009176075633978117
9,1.8062908277552352,1.8300582403182983,3.704768994140625,9.516492407226563,0.0008828628313664677
10,1.7900105286867192,1.7505597946166993,3.5421583435058595,9.21833935546875,0.0008429405633824792
11,1.7581705247235095,1.7632958517074584,3.5748956909179688,9.281624877929687,0.0007983806396343219
12,1.7457888691853254,1.7066225454330444,3.4574772399902343,9.040226416015624,0.0007497856566488587
13,1.7136432049620864,1.6917375326156616,3.4409525329589843,8.9980845703125,0.0006978127782070574
14,1.6868519767736778,1.6597284679412843,3.378642004394531,8.84645537109375,0.0006431648483312084
15,1.660441857117873,1.6379143655776978,3.3401227478027344,8.773526025390625,0.000586580886525239
16,1.6335464945206275,1.720480738067627,3.521860919189453,9.058552197265625,0.0005288260938037006
17,1.620250589827187,1.6538489107131957,3.37677548828125,8.782289599609374,0.0004706815046607356
18,1.6178555936894865,1.628251510810852,3.330333380126953,8.73457958984375,0.0004129334249183968
19,1.6024196066408076,1.6628557554244996,3.407841796875,8.806015112304687,0.00035636279828929923
20,1.5950087634926169,1.612663928604126,3.296910437011719,8.664040454101562,0.0003017346454526028
21,1.580517323098631,1.6253217412948608,3.334286346435547,8.716115063476563,0.00024978771846170816
22,1.5711604147894769,1.5901210859298707,3.2583628784179686,8.582911596679688,0.0002012245103900509
23,1.5655637974413033,1.5893838157653808,3.2562351501464843,8.567159936523437,0.00015670175531739945
24,1.5566881925631793,1.5795197826385499,3.2386327880859374,8.538899951171874,0.00011682154712804204
25,1.5512984336441398,1.5744882905960083,3.2289302185058593,8.521266479492187,8.212319722388578e-05
26,1.5457807267323518,1.5761217332839965,3.228915673828125,8.5152974609375,5.307594126292384e-05
27,1.5438630957888742,1.5727477056503296,3.224412097167969,8.50479892578125,3.007259355192902e-05
28,1.5396752174084003,1.5736465997695923,3.2251326721191407,8.50674453125,1.342423490681993e-05
29,1.5383890678739955,1.5723441303253174,3.223078369140625,8.502184008789062,3.3560058182808997e-06
30,1.5367624138155553,1.5725946586608888,3.2235717041015626,8.503411596679687,4.061812849555363e-09
